index,created_at,tweet_id,credible,author_id,text,urls,name,username,verified,location,followers_count,following_count,tweet_count,like_count,quote_count,reply_count,retweet_count,retweet_author_id,retweet_id,retweeted_screen_name,user_mentions_id,user_mentions_screen_name,in_reply_to_user_id,in_reply_to_tweet_id,in_reply_to_username,reference_type,reference_id
61051,#,1366217886050656259,1,145603832,No one from Bengal? 😁 https://t.co/wmaPcFGeHO,"twitter.com,",Man Aman Singh Chhina,manaman_chhina,True,"Chandigarh, Capital of Punjab",37352,258,106796,18,0,2,2,#,#,#,#,#,#,#,#,quoted,1366209337790656513
63176,2021-02-28 18:49:24-08:00,1366218986631794689,1,469855393,Op-Ed: How the Los Angeles Times shilled for the racist eugenics movement  https://t.co/nUA18tProB,"www.latimes.com,",DAP/ADOS TRIBE🇺🇸,Black_Action,False,Southern California,5878,742,92434,18,0,2,11,#,#,#,#,#,#,#,#,#,#
63347,2021-03-01 08:19:47+05:30,1366219082383560707,1,331434993,For the doubters. The PM takes the vaccine. https://t.co/A9pK6lYKj4,"twitter.com,",Mahesh 🇮🇳,invest_mutual,False,Bharat,39676,447,63428,18,0,3,2,#,#,#,#,#,#,#,#,quoted,1366200664402006016
66524,2021-03-01 08:26:25+05:30,1366220752165490688,1,6509832,"India gears up for the Second Phase of the Covid-19 Vaccination Process.

Prime Minister Narendra Modi takes the first dose of the Covid-19 Vaccine at AIIMS.

@PrashastiMedia shares details with @JamwalNews18 

#IndiaFightsCOVID19 https://t.co/ZzDciZR6TX","twitter.com,",News18,CNNnews18,True,India,4721600,397,991974,18,0,1,2,#,#,#,273355518,JamwalNews18,#,#,#,#,#
67552,2021-03-01 10:58:33+08:00,1366221290877513735,1,44728980,"Vaccine czar Carlito Galvez says he will be last in line for Sinovac's #COVID19 vaccine so that healthworkers can be inoculated first at the ongoing vaccination at PGH.  

Earlier, testing czar Vince Dizon told TeleRadyo that Galvez had already received the jab. #COVID19VaccinePH https://t.co/fNrE269sE4","twitter.com,",ABS-CBN News Channel,ANCALERTS,True,Philippines,5237440,767,862949,18,7,12,14,#,#,#,#,#,#,#,#,quoted,1366212489596203008
72125,2021-03-01 08:38:50+05:30,1366223880226959362,1,980159844,"@kotappally @narendramodi After the health workers / Covid warriors, now senior citizens are getting. And he is a senior citizen.
You can also get it.
So many corporates are taking steps to help their employees get vaccinated.
Btw, some people doubted whether Modi is sure of vaccine himself or not.",#,Renu subramaniam,renusubramaniam,False,"Navi Mumbai, India",168,25,12092,18,0,2,2,#,#,#,1045835428287385600,kotappally,1045835428287385600,1366218718808846340,kotappally,replied_to,1366218718808846340
76259,2021-03-01 08:48:15+05:30,1366226247152410628,1,240649814,#Live | Pradeep Dutta with details on phase 2 of Covid-19 vaccine drive in the UT of Jammu &amp; Kashmir. https://t.co/CnjtjBmhjw,"twitter.com,",TIMES NOW,TimesNow,True,India,10269748,377,842720,18,0,0,6,#,#,#,#,#,#,#,#,#,#
76683,2021-03-01 08:49:10+05:30,1366226477008658432,1,844894250898804736,"You are a warrior who always lead us from the front PM Shri @narendramodi  took his first dose of COVID Vaccine today at AIIMS, Delhi.                          Bharat Mata ki Jai https://t.co/b49LCBEb5m","twitter.com,",Ramesh Naidu Nagothu/రమేశ్/रमेश नायडू,RNagothu,True,"Tirupati, India",8142,815,7260,18,0,0,3,#,#,#,18839785,narendramodi,#,#,#,#,#
83529,2021-03-01 09:04:36+05:30,1366230361051717632,1,78312924,"👉With the beginning of COVID19 Vaccination of the elderly, 45+ with comorbidities, we are all set to enter a decisive phase in our #fightagainstCOVID19

👉If you are eligible for the vaccination, then register on #CoWIN2.0 by visiting https://t.co/rNSIyilze5 #LargestVaccineDrive https://t.co/IUmBKZ902i","cowin.gov.in,twitter.com,",V Muraleedharan / വി മുരളീധരൻ,VMBJP,True,"Thiruvananthapuram, Keralam",87606,745,25544,18,0,0,3,#,#,#,#,#,#,#,#,#,#
84057,2021-03-01 09:05:52+05:30,1366230682968616960,1,165641975,"This could be new way of targeting INDIA through Medicine by Terrorist/Jihadis. 

@drharshvardhan please take it seriously and need to Concentrate on Pharmacy Company of INDIA after Successful achievement in Covid n Vaccine.
@narendramodi https://t.co/TD4zVL5lrH","twitter.com,",Hemir Desai,hemirdesai,False,"Valsad, Gujarat, India",9743,2220,162158,18,1,4,23,#,#,#,77732185,drharshvardhan,#,#,#,#,#
84063,2021-02-28 22:35:53-05:00,1366230687217561601,1,16114429,2.4 million vaccine injections on a Sunday. We absolutely can get to 3 million a day. https://t.co/4LWsNDTwbM,"twitter.com,",Jon Klein PGY43 🇺🇦,JonBKlein,False,"Louisville, Kentucky",2866,1513,8695,18,0,1,1,#,#,#,#,#,#,#,#,#,#
85958,2021-03-01 09:10:10+05:30,1366231765178851330,1,1107196847234449409,"Starting the month of March with such motivating picture.

Our PM Shri @narendramodi  Ji took his first dose of #COVID19 Vaccine. https://t.co/MXYk5eCNyj","twitter.com,",Dharmendrasinh Vaghela,Dhambha_Bjp,False,"गुजरात, भारत",1608,290,5516,18,0,0,9,#,#,#,18839785,narendramodi,#,#,#,#,#
86020,2021-02-28 22:40:19-05:00,1366231802566873088,1,860793234,"My friend's mom is in Montreal and will be getting her shot this week

She treats me like a daughter and made my wedding dress, sewing on hundreds of seed pearls by hand

Her vaccination appointment makes me so so happy

💉😢💖
#Covid19
#VaxRampUp https://t.co/VWASf7nHTd","twitter.com,",JeannieLee@CBC,JeannieLee88,True,Toronto,4505,1297,16096,18,0,0,0,#,#,#,#,#,#,#,#,quoted,1366224247107047425
87259,2021-02-28 22:43:15-05:00,1366232541334802433,1,16640775,"Hoosiers 16 and older living with Sickle Cell Disease are now eligible for the COVID-19 vaccine.  
https://t.co/Ua32X5xRHm","www.wthr.com,",WTHR.com,WTHRcom,True,"Indianapolis, Indiana",298431,7409,349800,18,1,0,13,#,#,#,#,#,#,#,#,#,#
88556,2021-03-01 11:46:20+08:00,1366233316840509446,1,1298106861615345664,"The UPPhA Student Council condemns the ceremonial vaccination happening now at PGH. We stand with the healthcare workers in campaigning for a SAFE and EFFECTIVE vaccine for everyone.

#BantayBakuna
#SafeAndEffectiveVaccinesForAll
#StandWithHCWs",#,UPPhA Student Council,upphascofficial,False,Philippines,393,86,301,18,1,0,8,#,#,#,#,#,#,#,#,#,#
90628,2021-03-01 09:21:02+05:30,1366234498338222081,1,636906061,"A true leaders, who believes in leading from the front. The nation SALUTES you, Hon'ble Prime Minister Sir ! #Corona #CoronavirusVaccine #ModiHaiToMumkinHai https://t.co/RRfCj9TVxt","twitter.com,",Devesh Kumar,deveshkumarbjp,True,Patna,12263,613,21895,18,0,0,4,#,#,#,#,#,#,#,#,#,#
94185,2021-03-01 14:28:36+10:30,1366236401931456515,1,31811084,"@jessmcguire @GrogsGamut Given the only relevant vaccine question is ""why are we so absurdly behind target when you insisted everything was on track for months"", it shows how desperate he is to change the topic.",#,Connell Wood,plufim,False,Adelaide,177,1351,21937,18,0,0,1,#,#,#,17751519,jessmcguire,17751519,1366234158909911046,jessmcguire,replied_to,1366234158909911046
96060,2021-02-28 20:02:30-08:00,1366237384220704770,1,3190413067,Helped a elderly widowed neighbor get a COVID19 vaccine appointment today.,#,Tony,tkmedia_tony,False,"Sacramento, CA",721,198,21049,18,0,1,0,#,#,#,#,#,#,#,#,#,#
98233,2021-03-01 09:37:14+05:30,1366238574895538180,1,134758540,Second phase of Covid vaccination drive from today: Who can get inoculated and how https://t.co/3B03aK9XAF,"toi.in,",The Times Of India,timesofindia,True,New Delhi,14544219,459,807448,18,0,0,1,#,#,#,#,#,#,#,#,#,#
100926,2021-03-01 12:13:11+08:00,1366240072597602306,1,1684771267,"I, Hannah of UP DSC, condemn the ceremonial vaccination happening now at PGH. We stand with the healthcare workers in campaigning for a SAFE and EFFECTIVE vaccine for everyone.

#BantayBakuna
#SafeAndEffectiveVaccinesForAll
#StandWithHCWs",#,hannah,hannahbtrce,False,upm,2279,1222,30849,18,0,0,2,#,#,#,#,#,#,#,#,#,#
101995,2021-03-01 09:45:35+05:30,1366240675939770368,1,587800768,A good gesture by the PM @narendramodi. A photo with that mask on would have been more impactful on this occasion! https://t.co/MHLJeN0Ric,"twitter.com,",Rijo M. John,RijoMJohn,False,"Kerala, India",12570,1612,8696,18,0,1,1,#,#,#,18839785,narendramodi,#,#,#,quoted,1366200664402006016
103517,2021-03-01 09:49:01+05:30,1366241539601559556,1,782881305356750848,"An exemplanary Prime Minister. An epitome of leadership. We all thank @narendramodi ji for his continuous efforts and long selfless working hours towards the nation.
#NarendraModi #leadership #IndiaFightsCorona #BJP4India
@PhanindranathS3  @himantabiswa @sarbanandsonwal https://t.co/vqqLZQwlON","twitter.com,",Mrigen Sarania,mrigen_sarania,False,"Guwahati, India",2046,276,3035,18,0,0,16,#,#,#,18839785,narendramodi,#,#,#,quoted,1366214921860485121
103831,2021-03-01 12:19:41+08:00,1366241708854312960,1,44728980,Vaccine czar Carlito Galvez Jr. gets his first shot of COVID-19 vaccination developed by China-based Sinovac in a bid to boost public confidence in government’s inoculation program | via @jeffcanoy #COVID19VaccinePH https://t.co/CXBrAZNr5F,"twitter.com,",ABS-CBN News Channel,ANCALERTS,True,Philippines,5237468,767,863009,18,1,5,4,#,#,#,108281230,jeffcanoy,#,#,#,#,#
106010,2021-03-01 17:24:24+13:00,1366242896844791811,1,270589766,"The anti-vaccine group Voices for Freedom (led by Advance NZ board member Claire Deeks) is encouraging their followers to place post it notes promoting the groups message in public places, some are putting them on sign in QR codes. If you saw any, take them down https://t.co/sXqJBi2GhU","twitter.com,twitter.com,twitter.com,twitter.com,",Byron C Clark 🍠,byroncclark,False,"Christchurch, New Zealand",10338,2485,42595,18,0,3,12,#,#,#,#,#,#,#,#,#,#
106248,2021-03-01 09:54:55+05:30,1366243027409276929,1,218765592,"You waited for your turn like a common man, this is what a true leader is. Kudos to @narendramodi ji for respecting the ethos.
#Vaccination #ModiHaiToMumkinHai https://t.co/HNluvV9kte","twitter.com,",Kumar Ganesham 🇮🇳,KumarGanesham,False,India,1637,890,7424,18,0,0,10,#,#,#,18839785,narendramodi,#,#,#,#,#
106438,#,1366243141704060934,1,1321995455547416576,"as expected the vaccine booking system has become clogged and unresponsive, people not getting OTPs, scroll to next week feature not working ... by evening we should know the load factors involved...may be more than railways in travel season.",#,dharmic aeroplate v2,daeroplate_v2,False,keeping an eye on BIF forces,4011,837,49108,18,0,4,0,#,#,#,#,#,#,#,#,#,#
107424,2021-03-01 10:12:38+05:45,1366243709952552960,1,625760052,"Indian Prime Minister Narendra Modi was inoculated with the first dose of a home-grown coronavirus vaccine on Monday, kicking off an expansion of the country's immunisation campaign that began in mid-January with healthcare workers.

https://t.co/x8k2eAMrvr","tkpo.st,",The Kathmandu Post,kathmandupost,True,Kathmandu,561366,36,120417,18,0,0,4,#,#,#,#,#,#,#,#,#,#
109725,2021-03-01 10:03:08+05:30,1366245093271773187,1,1096096875411689473,"#NarendraModi Ji, has been a frontline Covid warrior, got vaccinated today at AIIMS. World witnessed this warrior leading from the front on numerous challenges from lockdown to Galwan to Atmanirbhar Bharat, to Vaccine Development to Farmers Bill 🇮🇳
#Covid_19 https://t.co/uSShtsR24Y","twitter.com,",Arun Deshpande 🇮🇳 75🇮🇳,ArunDeshpande20,False,Bharat 🇮🇳,8530,7053,59893,18,1,2,10,#,#,#,#,#,#,#,#,#,#
110794,2021-02-28 23:35:45-05:00,1366245750758199306,1,15154217,"@JamesStevenson @noobde Also when you compare it to the flu vaccine, which on average has about 40% efficacy, we’re talking really great numbers regardless.",#,David Ellis,DavidEllis,True,"Washington, USA",28806,1386,45111,18,0,0,0,#,#,#,19161407,JamesStevenson,19161407,1366243613584232451,JamesStevenson,replied_to,1366243613584232451
111058,2021-03-01 10:06:25+05:30,1366245920052944897,1,833146958,.@PMOIndia @narendramodi took first dose of #COVID19 vaccine at AIIMS today. He appealed all those who are eligible to take the #vaccine in the second phase of vaccination in India! https://t.co/fmmmmp6HGQ,"twitter.com,",Anusha Puppala,anusha_puppala,True,Hyderabad,18082,2330,13652,18,0,1,0,#,#,#,471741741,PMOIndia,#,#,#,#,#
111585,2021-03-01 10:07:41+05:30,1366246236894814209,1,1588266253,"Waited for vaccination to be open for senior citizens, administered bharat made Covaxin, suspected of efficiency by many in opposition, Nurses from Puducherry and Kerala and Assam's Gamcha - PM made a statement without saying a word. https://t.co/rDDkZHTivs","twitter.com,",Pragya Kaushika,pragyakaushika,True,Hindistan,8285,1257,25243,18,0,1,4,#,#,#,#,#,#,#,#,quoted,1366238348520476676
112538,2021-03-01 10:10:00+05:30,1366246820050046976,1,711760467383877632,"Here's who will be eligible for a #COVID shot in the second phase of the vaccination drive

https://t.co/PuAKyPFFk4","www.wionews.com,",WION,WIONews,True,India,466169,97,263861,18,0,3,2,#,#,#,#,#,#,#,#,#,#
114450,2021-03-01 04:44:53+00:00,1366248050910396418,1,865234154,No excuse for this. https://t.co/sjRFACQeUu,"twitter.com,",Jessica Karjala 🗻,JessicaLKarjala,False,Somewhere in MT,2652,4361,2658,18,1,1,1,#,#,#,#,#,#,#,#,quoted,1366040336477220864
120653,2021-03-01 18:01:00+13:00,1366252105166692352,1,18149977,"Today I called for Auckland to be prioritised for the COVID-19 vaccine roll-out over other areas, as our city is at greater risk from the virus than any other region. https://t.co/o1wFRMMJ6M","www.stuff.co.nz,",Phil Goff,phil_goff,True,"Auckland, New Zealand",13569,1169,4330,18,2,6,1,#,#,#,#,#,#,#,#,#,#
122020,2021-03-01 10:34:39+05:30,1366253025745006592,1,328561692,"Always leading from the front ! 
@narendramodi ji https://t.co/skSMCiJ19H","twitter.com,",Mohit Kamboj Bharatiya,mohitbharatiya_,True,India,148195,1110,29122,18,0,0,5,#,#,#,18839785,narendramodi,#,#,#,quoted,1366200664402006016
122498,2021-03-01 13:05:54+08:00,1366253339311181828,1,55118669,"LOOK: Health workers from the Veterans Medical Memorial Center receive the Sinovac COVID-19 vaccine during the first day of the vaccine roll out.

📷: STAR/Boy Santos https://t.co/CmTiNVWWMu","twitter.com,twitter.com,twitter.com,twitter.com,",Philstar.com,PhilstarNews,True,"Manila, Philippines",944474,133,342643,18,3,0,4,#,#,#,#,#,#,#,#,#,#
126631,2021-03-01 10:47:07+05:30,1366256160144195584,1,881820268208939009,"Always the first to lead from the front. 

PM Shri @narendramodi Ji took his first dose of the made in India #COVID19 #Vaccine at AIIMS Delhi today. it will boost up the confidence of the people to come forward for the vaccine. https://t.co/aMVHTR9FZ9","twitter.com,",Parag Shah,ParagShahBJP,True,"Ghatkopar East, Mumbai",7187,162,5550,18,1,3,12,#,#,#,18839785,narendramodi,#,#,#,#,#
127827,2021-03-01 12:20:18+07:00,1366256963181453314,1,20583561,"#Phuket and #KohSamui will receive the #Sinovac #coronavirus vaccine today, according to the CCSA. #BangkokPost #COVID19 #Thailand https://t.co/KDAkt8Rzzq","twitter.com,",Bangkok Post,BangkokPostNews,True,Thailand,204873,122,164400,18,2,2,17,#,#,#,#,#,#,#,#,#,#
130503,2021-03-01 10:57:53+05:30,1366258873330405383,1,1025948844368977920,"Surprise teaser from team BJPee productions.

Teaser is a hit in WhatsApp.

Hero's terrific action sequences will let you forget gas, petrol hikes.

Pros: Hero's terrific actions
Cons: Nothing
Release date: 2024

Highlights, the way hero looking at the camera. 

Don't miss it. https://t.co/ASbLRM6YpR","twitter.com,",Captain Fasak,CaptainFasak,False,Mumbai,484,823,10638,18,0,6,3,#,#,#,#,#,#,#,#,quoted,1366218209804705792
137203,2021-02-28 22:48:21-07:00,1366264020508975105,1,20030675,"@ashishkjha Can you comment more on why more walk-up, unscheduled mass vax events aren’t happening? The Black Drs event in Philly really proved how needed this is, and how many more ppl it reaches. Online appts = huge structural barrier",#,Nina F. Ichikawa,NinaIchikawa,False,CA,2864,2233,9243,18,0,1,0,#,#,#,39416218,ashishkjha,39416218,1366236094514270209,ashishkjha,replied_to,1366236094514270209
137545,2021-03-01 05:49:25+00:00,1366264290362155009,1,1243991347964542978,"“...believe the vaccine is being created to wipe out the African race, this is far from the truth.""-@NAkufoAddo 

#TheVaccineIsSafe
#IWillTakeTheVaccine 

2/2",#,Twitta Patriots,TheTPatriots,False,"Asylum Down, Accra, Ghana",8994,493,17211,18,0,1,14,#,#,#,247217109,NAkufoAddo,1243991347964542978,1366264288340492288,TheTPatriots,replied_to,1366264288340492288
138774,2021-03-01 11:22:56+05:30,1366265177142747139,1,44837868,"@nailainayat Takeaway from PM Modi's vaccination:
Covaxin - #AtmaNirbharBharat 
Nurse1 - #PuducherryElection2021 
Nurse2 - #KeralaElections2021
Dress- #BengalElections2021 
Gamcha - #AssamAssemblyElection2021 
Opposition haven't even woken up &amp; the PM has already started the election campaign",#,dharmender.sol,dharmenderyadav,False,New Delhi,386,183,12509,18,0,1,2,#,#,#,320592813,nailainayat,320592813,1366206817823567874,nailainayat,replied_to,1366206817823567874
141367,#,1366267060624502784,1,2863304195,"What we develop and use will be scientifically validated; for we believe safety is as important as speed to develop the vaccine’ The government is working round-the-clock to ensure that there is a fair and equitable distribution of vaccines.
#TheVaccineIsSafe
#IWillTakeTheVaccine https://t.co/ikuxWT0Ri0","twitter.com,",XEXIS 🐍,markfiifi,False,Where I need to Be,515,157,7633,18,2,0,16,#,#,#,#,#,#,#,#,#,#
143115,2021-03-01 11:35:15+05:30,1366268276498522117,1,36327407,"The second phase of India’s vaccination drive against #Covid19 begins today 

Here's how you can register for the process: https://t.co/UZAGRYL0vd https://t.co/vwugpiHn5R","www.hindustantimes.com,twitter.com,",Hindustan Times,htTweets,True,India,8611433,155,1125978,18,0,1,1,#,#,#,#,#,36327407,1366265182549282817,htTweets,replied_to,1366265182549282817
